"row_number"	"description"	"symbol_gene_string"	"ensembl_gene_string"
331	"Neuronal Ceroid-Lipofuscinoses"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
332	"Stomach Neoplasms"	"{ARL2BP},{BBS2},{CCL17},{CCL22},{CETP},{CIAPIN1},{COQ9},{CPNE2},{CX3CL1},{ENSG00000288725},{HERPUD1},{MT1A},{MT1B},{MT1E},{MT1F},{MT1G},{MT1H},{MT1M},{MT1X},{MT2A},{MT3},{MT4},{NLRC5},{NUP93},{OGFOD1},{PLLP},{POLR2C},{PSME3IP1},{RSPRY1},{SLC12A3}"	"{ENSG00000005194},{ENSG00000006210},{ENSG00000051108},{ENSG00000070915},{ENSG00000087237},{ENSG00000087250},{ENSG00000087263},{ENSG00000088682},{ENSG00000102891},{ENSG00000102900},{ENSG00000102931},{ENSG00000102934},{ENSG00000102962},{ENSG00000102970},{ENSG00000102978},{ENSG00000125124},{ENSG00000125144},{ENSG00000125148},{ENSG00000140848},{ENSG00000140853},{ENSG00000159579},{ENSG00000169688},{ENSG00000169715},{ENSG00000172775},{ENSG00000187193},{ENSG00000198417},{ENSG00000205358},{ENSG00000205362},{ENSG00000205364},{ENSG00000288725}"
333	"Peripheral Vascular Diseases"	"{ANKRD11},{CDK10},{CHMP1A},{CPNE7},{DBNDD1},{DEF8},{DPEP1},{ENSG00000198211},{FANCA},{GAS8},{MC1R},{PRDM7},{RPL13},{SPATA2L},{SPATA33},{SPG7},{SPIRE2},{TCF25},{TUBB3},{VPS9D1},{ZNF276}"	"{ENSG00000003249},{ENSG00000015413},{ENSG00000075399},{ENSG00000126856},{ENSG00000131165},{ENSG00000140995},{ENSG00000141002},{ENSG00000141013},{ENSG00000158792},{ENSG00000158805},{ENSG00000167522},{ENSG00000167523},{ENSG00000167526},{ENSG00000178773},{ENSG00000185324},{ENSG00000187741},{ENSG00000197912},{ENSG00000198211},{ENSG00000204991},{ENSG00000258839},{ENSG00000258947}"
334	"Acromegaly"	"{ANKRD11},{CDK10},{CHMP1A},{CPNE7},{DBNDD1},{DEF8},{DPEP1},{ENSG00000198211},{FANCA},{GAS8},{MC1R},{PRDM7},{RPL13},{SPATA2L},{SPATA33},{SPG7},{SPIRE2},{TCF25},{TUBB3},{VPS9D1},{ZNF276}"	"{ENSG00000003249},{ENSG00000015413},{ENSG00000075399},{ENSG00000126856},{ENSG00000131165},{ENSG00000140995},{ENSG00000141002},{ENSG00000141013},{ENSG00000158792},{ENSG00000158805},{ENSG00000167522},{ENSG00000167523},{ENSG00000167526},{ENSG00000178773},{ENSG00000185324},{ENSG00000187741},{ENSG00000197912},{ENSG00000198211},{ENSG00000204991},{ENSG00000258839},{ENSG00000258947}"
335	"Mean corpuscular volume"	"{ANKRD11},{CDK10},{CHMP1A},{CPNE7},{DBNDD1},{DEF8},{DPEP1},{ENSG00000198211},{FANCA},{GAS8},{MC1R},{PRDM7},{RPL13},{SPATA2L},{SPATA33},{SPG7},{SPIRE2},{TCF25},{TUBB3},{VPS9D1},{ZNF276}"	"{ENSG00000003249},{ENSG00000015413},{ENSG00000075399},{ENSG00000126856},{ENSG00000131165},{ENSG00000140995},{ENSG00000141002},{ENSG00000141013},{ENSG00000158792},{ENSG00000158805},{ENSG00000167522},{ENSG00000167523},{ENSG00000167526},{ENSG00000178773},{ENSG00000185324},{ENSG00000187741},{ENSG00000197912},{ENSG00000198211},{ENSG00000204991},{ENSG00000258839},{ENSG00000258947}"
336	"Vitamin D"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{FTSJ3},{GH1},{GH2},{KCNH6},{LIMD2},{MAP3K3},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000125695},{ENSG00000136463},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
337	"Metabolite levels (dimethylarginine (SDMA + ADMA); ADMA)"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{FTSJ3},{GH1},{GH2},{KCNH6},{LIMD2},{MAP3K3},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000125695},{ENSG00000136463},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
338	"Leukemia"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{FTSJ3},{GH1},{GH2},{KCNH6},{LIMD2},{MAP3K3},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000125695},{ENSG00000136463},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
339	"Neonatal circulating Complement Component 4 (C4) protein concentration"	"{ACE},{CCDC47},{CD79B},{CSH1},{CSH2},{CSHL1},{CYB561},{DCAF7},{DDX42},{ENSG00000125695},{ENSG00000264813},{ENSG00000285947},{ENSG00000288894},{FTSJ3},{GH1},{GH2},{KCNH6},{LIMD2},{MAP3K3},{PSMC5},{SCN4A},{SMARCD2},{STRADA},{TACO1},{TANC2}"	"{ENSG00000007312},{ENSG00000007314},{ENSG00000008283},{ENSG00000087191},{ENSG00000108588},{ENSG00000108592},{ENSG00000108604},{ENSG00000125695},{ENSG00000136463},{ENSG00000136485},{ENSG00000136487},{ENSG00000136488},{ENSG00000136490},{ENSG00000159640},{ENSG00000170921},{ENSG00000173826},{ENSG00000198231},{ENSG00000198909},{ENSG00000204414},{ENSG00000213218},{ENSG00000259384},{ENSG00000264813},{ENSG00000266173},{ENSG00000285947},{ENSG00000288894}"
340	"Heart Failure"	"{BCL2},{KDSR},{PHLPP1},{SERPINB12},{SERPINB13},{SERPINB5},{VPS4B}"	"{ENSG00000081913},{ENSG00000119537},{ENSG00000119541},{ENSG00000166634},{ENSG00000171791},{ENSG00000197641},{ENSG00000206075}"
341	"Urinary Bladder, Neurogenic"	"{BCL2},{KDSR},{PHLPP1},{SERPINB12},{SERPINB13},{SERPINB5},{VPS4B}"	"{ENSG00000081913},{ENSG00000119537},{ENSG00000119541},{ENSG00000166634},{ENSG00000171791},{ENSG00000197641},{ENSG00000206075}"
342	"Gastrointestinal Stromal Tumors"	"{BCL2},{KDSR},{PHLPP1},{SERPINB12},{SERPINB13},{SERPINB5},{VPS4B}"	"{ENSG00000081913},{ENSG00000119537},{ENSG00000119541},{ENSG00000166634},{ENSG00000171791},{ENSG00000197641},{ENSG00000206075}"
343	"Osteoporosis"	"{BCL2},{KDSR},{PHLPP1},{SERPINB12},{SERPINB13},{SERPINB5},{VPS4B}"	"{ENSG00000081913},{ENSG00000119537},{ENSG00000119541},{ENSG00000166634},{ENSG00000171791},{ENSG00000197641},{ENSG00000206075}"
344	"Loss of Y"	"{ABHD1},{ADGRF3},{AGBL5},{CENPA},{CGREF1},{CIB4},{DPYSL5},{DRC1},{EMILIN1},{FAM166C},{HADHA},{HADHB},{KCNK3},{KHK},{MAPRE3},{OST4},{OTOF},{PREB},{PRR30},{SELENOI},{SLC35F6},{TCF23},{TMEM214}"	"{ENSG00000084693},{ENSG00000084754},{ENSG00000084764},{ENSG00000115155},{ENSG00000115163},{ENSG00000119777},{ENSG00000138018},{ENSG00000138028},{ENSG00000138029},{ENSG00000138030},{ENSG00000138073},{ENSG00000138080},{ENSG00000143994},{ENSG00000157851},{ENSG00000157856},{ENSG00000157884},{ENSG00000163792},{ENSG00000171303},{ENSG00000173557},{ENSG00000173567},{ENSG00000186143},{ENSG00000213699},{ENSG00000228474}"
345	"Metabolite levels (DSGEGDFXAEGGGVR; Fibrinopeptide A, des-ala(1))"	"{ABHD1},{ADGRF3},{AGBL5},{CENPA},{CGREF1},{CIB4},{DPYSL5},{DRC1},{EMILIN1},{FAM166C},{HADHA},{HADHB},{KCNK3},{KHK},{MAPRE3},{OST4},{OTOF},{PREB},{PRR30},{SELENOI},{SLC35F6},{TCF23},{TMEM214}"	"{ENSG00000084693},{ENSG00000084754},{ENSG00000084764},{ENSG00000115155},{ENSG00000115163},{ENSG00000119777},{ENSG00000138018},{ENSG00000138028},{ENSG00000138029},{ENSG00000138030},{ENSG00000138073},{ENSG00000138080},{ENSG00000143994},{ENSG00000157851},{ENSG00000157856},{ENSG00000157884},{ENSG00000163792},{ENSG00000171303},{ENSG00000173557},{ENSG00000173567},{ENSG00000186143},{ENSG00000213699},{ENSG00000228474}"
346	"Urethral Neoplasms"	"{ABHD1},{ADGRF3},{AGBL5},{CENPA},{CGREF1},{CIB4},{DPYSL5},{DRC1},{EMILIN1},{FAM166C},{HADHA},{HADHB},{KCNK3},{KHK},{MAPRE3},{OST4},{OTOF},{PREB},{PRR30},{SELENOI},{SLC35F6},{TCF23},{TMEM214}"	"{ENSG00000084693},{ENSG00000084754},{ENSG00000084764},{ENSG00000115155},{ENSG00000115163},{ENSG00000119777},{ENSG00000138018},{ENSG00000138028},{ENSG00000138029},{ENSG00000138030},{ENSG00000138073},{ENSG00000138080},{ENSG00000143994},{ENSG00000157851},{ENSG00000157856},{ENSG00000157884},{ENSG00000163792},{ENSG00000171303},{ENSG00000173557},{ENSG00000173567},{ENSG00000186143},{ENSG00000213699},{ENSG00000228474}"
347	"Dyskinesia, Drug-Induced"	"{ABHD1},{ADGRF3},{AGBL5},{CENPA},{CGREF1},{CIB4},{DPYSL5},{DRC1},{EMILIN1},{FAM166C},{HADHA},{HADHB},{KCNK3},{KHK},{MAPRE3},{OST4},{OTOF},{PREB},{PRR30},{SELENOI},{SLC35F6},{SLC5A6},{TCF23},{TMEM214}"	"{ENSG00000084693},{ENSG00000084754},{ENSG00000084764},{ENSG00000115155},{ENSG00000115163},{ENSG00000119777},{ENSG00000138018},{ENSG00000138028},{ENSG00000138029},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000143994},{ENSG00000157851},{ENSG00000157856},{ENSG00000157884},{ENSG00000163792},{ENSG00000171303},{ENSG00000173557},{ENSG00000173567},{ENSG00000186143},{ENSG00000213699},{ENSG00000228474}"
348	"Arthritis, Gouty"	"{ABHD1},{ADGRF3},{AGBL5},{CENPA},{CGREF1},{CIB4},{DPYSL5},{DRC1},{EMILIN1},{FAM166C},{HADHA},{HADHB},{KCNK3},{KHK},{MAPRE3},{OST4},{OTOF},{PREB},{PRR30},{SELENOI},{SLC35F6},{SLC5A6},{TCF23},{TMEM214}"	"{ENSG00000084693},{ENSG00000084754},{ENSG00000084764},{ENSG00000115155},{ENSG00000115163},{ENSG00000119777},{ENSG00000138018},{ENSG00000138028},{ENSG00000138029},{ENSG00000138030},{ENSG00000138073},{ENSG00000138074},{ENSG00000138080},{ENSG00000143994},{ENSG00000157851},{ENSG00000157856},{ENSG00000157884},{ENSG00000163792},{ENSG00000171303},{ENSG00000173557},{ENSG00000173567},{ENSG00000186143},{ENSG00000213699},{ENSG00000228474}"
349	"3-aminoisobutyrate urine (3-Aminoisobutanoic acid)"	"{CAPN14},{DPY30},{EHD3},{GALNT14},{MEMO1},{SPAST},{SRD5A2},{XDH}"	"{ENSG00000013016},{ENSG00000021574},{ENSG00000158089},{ENSG00000158125},{ENSG00000162959},{ENSG00000162961},{ENSG00000214711},{ENSG00000277893}"
350	"Corpus callosum volume (MOSTest)"	"{ENSG00000279956},{FOXN2},{FSHR},{GTF2A1L},{LHCGR},{PPP1R21},{STON1},{STON1-GTF2A1L}"	"{ENSG00000068781},{ENSG00000138039},{ENSG00000162869},{ENSG00000170802},{ENSG00000170820},{ENSG00000242441},{ENSG00000243244},{ENSG00000279956}"
351	"alpha-ketoisovalerate urine (alpha-Ketoisovaleric acid)"	"{ENSG00000279956},{FOXN2},{FSHR},{GTF2A1L},{LHCGR},{PPP1R21},{STON1},{STON1-GTF2A1L}"	"{ENSG00000068781},{ENSG00000138039},{ENSG00000162869},{ENSG00000170802},{ENSG00000170820},{ENSG00000242441},{ENSG00000243244},{ENSG00000279956}"
352	"Lipodystrophy"	"{ENSG00000279956},{FSHR},{GTF2A1L},{LHCGR},{PPP1R21},{STON1},{STON1-GTF2A1L}"	"{ENSG00000068781},{ENSG00000138039},{ENSG00000162869},{ENSG00000170820},{ENSG00000242441},{ENSG00000243244},{ENSG00000279956}"
353	"Sleep Wake Disorders"	"{DPP4},{FAP},{GCA},{GCG},{IFIH1},{KCNH7},{SLC4A10}"	"{ENSG00000078098},{ENSG00000115263},{ENSG00000115267},{ENSG00000115271},{ENSG00000144290},{ENSG00000184611},{ENSG00000197635}"
354	"Platelet large cell ratio"	"{CERKL},{ITGA4},{ITPRID2},{NEUROD1},{UBE2E3}"	"{ENSG00000115232},{ENSG00000138434},{ENSG00000162992},{ENSG00000170035},{ENSG00000188452}"
355	"Multiple Sclerosis"	"{ATP5F1E},{CTSZ},{EDN3},{GNAS},{NELFCD},{NPEPL1},{PHACTR3},{PRELID3B},{STX16},{STX16-NPEPL1},{TUBB1},{ZNF831}"	"{ENSG00000087460},{ENSG00000087495},{ENSG00000101158},{ENSG00000101160},{ENSG00000101162},{ENSG00000101166},{ENSG00000124172},{ENSG00000124203},{ENSG00000124205},{ENSG00000124222},{ENSG00000215440},{ENSG00000254995}"
356	"Pyruvate Kinase Deficiency of Red Cells"	"{MKRN2},{MKRN2OS},{PPARG},{RAF1},{SYN2},{TAMM41},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144559},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526}"
357	"Multiple Sclerosis, Relapsing-Remitting"	"{MKRN2},{MKRN2OS},{PPARG},{RAF1},{SYN2},{TAMM41},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144559},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526}"
358	"Eosinophil side fluorescence"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
359	"Platelet forward scatter distribution width"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
360	"Tympanic Membrane Perforation"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
361	"Red blood cell forward scatter distribution width"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
362	"Spinal Cord Injuries"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
363	"Postpartum Hemorrhage"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
364	"Bronchiolitis Obliterans"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
365	"Premenstrual Syndrome"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
366	"Lymphoma, T-Cell"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
367	"Wilms Tumor"	"{CAND2},{ENSG00000289809},{MKRN2},{MKRN2OS},{PPARG},{RAF1},{RPL32},{SYN2},{TIMP4},{TMEM40},{TSEN2}"	"{ENSG00000075975},{ENSG00000088726},{ENSG00000132155},{ENSG00000132170},{ENSG00000144712},{ENSG00000144713},{ENSG00000154743},{ENSG00000157150},{ENSG00000157152},{ENSG00000225526},{ENSG00000289809}"
368	"Lung Neoplasms"	"{ACAA1},{ACVR2B},{DLEC1},{EXOG},{MYD88},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{WDR48},{XYLB}"	"{ENSG00000008226},{ENSG00000060971},{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000144671},{ENSG00000157036},{ENSG00000168356},{ENSG00000172936},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
369	"Coronary Restenosis"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
370	"Hepatorenal Syndrome"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
371	"Cholestasis, progressive familial intrahepatic 1"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XIRP1},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168334},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
372	"Bursitis"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XIRP1},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168334},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
373	"Metabolite levels (N-6-trimethyllysine; N6,N6,N6-trimethyllysine; N6.N6.N6-trimethyllysine)"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XIRP1},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168334},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
374	"Metabolite levels (DSGEGDFXAEGGGVR; Fibrinopeptide A, des-ala(1))"	"{ACVR2B},{CSRNP1},{EXOG},{GORASP1},{OXSR1},{SCN10A},{SCN11A},{SCN5A},{SLC22A13},{SLC22A14},{TTC21A},{WDR48},{XIRP1},{XYLB}"	"{ENSG00000093217},{ENSG00000114739},{ENSG00000114742},{ENSG00000114745},{ENSG00000144655},{ENSG00000144671},{ENSG00000157036},{ENSG00000168026},{ENSG00000168334},{ENSG00000168356},{ENSG00000172939},{ENSG00000172940},{ENSG00000183873},{ENSG00000185313}"
375	"Metabolite levels (N-acetylasparagine)"	"{ALS2CL},{CCR1},{CCR2},{CCR3},{CCR5},{CCRL2},{CXCR6},{ENSG00000206549},{ENSG00000283877},{FAM240A},{FYCO1},{LRRC2},{LTF},{LZTFL1},{MYL3},{PRSS50},{PTH1R},{RTP3},{TDGF1},{TMIE},{XCR1}"	"{ENSG00000012223},{ENSG00000121797},{ENSG00000121807},{ENSG00000160791},{ENSG00000160801},{ENSG00000160808},{ENSG00000163818},{ENSG00000163820},{ENSG00000163823},{ENSG00000163825},{ENSG00000163827},{ENSG00000172215},{ENSG00000173578},{ENSG00000178038},{ENSG00000181585},{ENSG00000183625},{ENSG00000206549},{ENSG00000241186},{ENSG00000283473},{ENSG00000283706},{ENSG00000283877}"
376	"Leukemia, Myelomonocytic, Chronic"	"{ADPRH},{ARHGAP31},{B4GALT4},{CD80},{CFAP91},{COX17},{ENSG00000251012},{ENSG00000285585},{GSK3B},{IGSF11},{NR1I2},{PLA1A},{POGLUT1},{POPDC2},{TEX55},{TIMMDC1},{TMEM39A},{UPK1B}"	"{ENSG00000031081},{ENSG00000082701},{ENSG00000113845},{ENSG00000114638},{ENSG00000121577},{ENSG00000121578},{ENSG00000121594},{ENSG00000138495},{ENSG00000144837},{ENSG00000144843},{ENSG00000144847},{ENSG00000144852},{ENSG00000163389},{ENSG00000163424},{ENSG00000176142},{ENSG00000183833},{ENSG00000251012},{ENSG00000285585}"
377	"myo-inositol urine"	"{ADPRH},{ARHGAP31},{B4GALT4},{CD80},{CFAP91},{COX17},{ENSG00000251012},{ENSG00000285585},{GSK3B},{IGSF11},{NR1I2},{PLA1A},{POGLUT1},{POPDC2},{TEX55},{TIMMDC1},{TMEM39A},{UPK1B}"	"{ENSG00000031081},{ENSG00000082701},{ENSG00000113845},{ENSG00000114638},{ENSG00000121577},{ENSG00000121578},{ENSG00000121594},{ENSG00000138495},{ENSG00000144837},{ENSG00000144843},{ENSG00000144847},{ENSG00000144852},{ENSG00000163389},{ENSG00000163424},{ENSG00000176142},{ENSG00000183833},{ENSG00000251012},{ENSG00000285585}"
378	"Cholestasis, progressive familial intrahepatic 1"	"{ADPRH},{ARHGAP31},{B4GALT4},{CD80},{CFAP91},{COX17},{ENSG00000251012},{ENSG00000285585},{GSK3B},{IGSF11},{NR1I2},{PLA1A},{POGLUT1},{POPDC2},{TEX55},{TIMMDC1},{TMEM39A},{UPK1B}"	"{ENSG00000031081},{ENSG00000082701},{ENSG00000113845},{ENSG00000114638},{ENSG00000121577},{ENSG00000121578},{ENSG00000121594},{ENSG00000138495},{ENSG00000144837},{ENSG00000144843},{ENSG00000144847},{ENSG00000144852},{ENSG00000163389},{ENSG00000163424},{ENSG00000176142},{ENSG00000183833},{ENSG00000251012},{ENSG00000285585}"
379	"Diverticular disease"	"{ADPRH},{ARHGAP31},{B4GALT4},{CD80},{CFAP91},{COX17},{ENSG00000251012},{ENSG00000285585},{GSK3B},{IGSF11},{NR1I2},{PLA1A},{POGLUT1},{POPDC2},{TEX55},{TIMMDC1},{TMEM39A},{UPK1B}"	"{ENSG00000031081},{ENSG00000082701},{ENSG00000113845},{ENSG00000114638},{ENSG00000121577},{ENSG00000121578},{ENSG00000121594},{ENSG00000138495},{ENSG00000144837},{ENSG00000144843},{ENSG00000144847},{ENSG00000144852},{ENSG00000163389},{ENSG00000163424},{ENSG00000176142},{ENSG00000183833},{ENSG00000251012},{ENSG00000285585}"
380	"Leber Congenital Amaurosis"	"{COX7B2},{GABRA2},{GABRA4},{GABRB1},{GABRG1}"	"{ENSG00000109158},{ENSG00000151834},{ENSG00000163285},{ENSG00000163288},{ENSG00000170516}"
